scenario,dataset,angle_deg,thickness_um,weighted_rmse,affine_scale,affine_offset,effective_points,point_weight_sum
continuous_frequency_weight,SiC_15deg,15.0,7.475,0.002207869877926876,1.086462572468488,-0.011913120721527282,865,634.881959649348
continuous_frequency_weight,joint,,7.475,0.0016866561125940263,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.48,0.0011688702687312055,0.9983135533154444,-0.004095292124900007,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.48,0.002277837071228661,1.0861589167014616,-0.011859724346462264,865,634.881959649348
continuous_frequency_weight,joint,,7.48,0.0016994532321016338,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.485,0.0011412806636503228,1.0001808905026564,-0.004435124774004734,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.485,0.0023523892167300374,1.0856602277902383,-0.011770852622061484,865,634.881959649348
continuous_frequency_weight,joint,,7.485,0.0017207331446525943,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.49,0.0011267694269007091,1.0018645553576175,-0.0047416680741208805,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.49,0.002430982615609134,1.0849665986144663,-0.011646528744270385,865,634.881959649348
continuous_frequency_weight,joint,,7.49,0.0017507676358401504,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.495,0.00112594646003266,1.0033610019145323,-0.005014285835676119,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.495,0.002513106130987869,1.0840784848267804,-0.011486841994364533,865,634.881959649348
continuous_frequency_weight,joint,,7.495,0.0017896302486058097,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.5,0.0011389145579886587,1.0046669691175598,-0.00525239350896009,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.5,0.0025982842004473425,1.082996705167994,-0.01129194774653522,865,634.881959649348
continuous_frequency_weight,joint,,7.5,0.001837147063961575,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.505,0.0011652553852836507,1.0057794892222705,-0.00545545965794475,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.505,0.0026860777559112982,1.0817224405021015,-0.011062067242239876,865,634.881959649348
continuous_frequency_weight,joint,,7.505,0.001892889826955324,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.51,0.0012041035959801983,1.0066958958270922,-0.005623007366915789,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.51,0.0027760836679416568,1.080257231651559,-0.01079748714632478,865,634.881959649348
continuous_frequency_weight,joint,,7.51,0.0019562143382154088,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.515,0.0012542813880254094,1.007413831590308,-0.005754615590370632,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.515,0.0028679332195663387,1.0786029761228697,-0.010498558901664068,865,634.881959649348
continuous_frequency_weight,joint,,7.515,0.0020263299008383704,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.52,0.0013144500493272764,1.0079312556832851,-0.005849920455756996,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.52,0.0029612899990229453,1.0767619238194448,-0.010165697900321818,865,634.881959649348
continuous_frequency_weight,joint,,7.52,0.002102377351333541,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.525,0.001383241594892839,1.008246451023229,-0.005908616527287275,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.525,0.003055847496697566,1.0747366718428426,-0.009799382489983743,865,634.881959649348
continuous_frequency_weight,joint,,7.525,0.0021834965654941394,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.53,0.0014593520362780033,1.0083580313190668,-0.005930458037302189,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.53,0.00315132660547898,1.0725301584847717,-0.009400152834633718,865,634.881959649348
continuous_frequency_weight,joint,,7.53,0.0022688739073135587,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.535,0.0015415949890177686,1.0082649479522252,-0.005915260089506186,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.535,0.0032474731566931054,1.0701456565107732,-0.00896860964816426,865,634.881959649348
continuous_frequency_weight,joint,,7.535,0.0023577690091198477,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.54,0.001628923857845664,1.0079664967003834,-0.005862899835903546,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.54,0.0033440555738794378,1.0675867658322975,-0.008505412818835212,865,634.881959649348
continuous_frequency_weight,joint,,7.54,0.002449525219774977,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.545,0.0017204332669731824,1.0074623242971428,-0.0057733176265068464,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.545,0.0034408626909620725,1.0648574056571887,-0.00801127994125353,865,634.881959649348
continuous_frequency_weight,joint,,7.545,0.002543569306748186,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.55,0.0018153488881656927,1.0067524348042824,-0.005646518127921635,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.55,0.0035377017567442865,1.0619618061996052,-0.007486984770895017,865,634.881959649348
continuous_frequency_weight,joint,,7.55,0.002639405196183159,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.555,0.001913012088404393,1.0058371957563588,-0.005482571403824188,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.555,0.003634396631332915,1.0589045000194781,-0.00693335561417649,865,634.881959649348
continuous_frequency_weight,joint,,7.555,0.002736605102938442,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.56,0.0020128633116854935,1.0047173440203139,-0.005281613947227981,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.56,0.003730786169781668,1.0556903130490394,-0.006351273664777862,865,634.881959649348
continuous_frequency_weight,joint,,7.56,0.0028348000899891482,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.565,0.0021144262885619473,1.0033939912959873,-0.005043849651365118,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.565,0.0038267227821439567,1.0523243553501986,-0.005741671294383882,865,634.881959649348
continuous_frequency_weight,joint,,7.565,0.002933671143942206,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.57,0.0022172940130635566,1.001868629167478,-0.0047695507030891815,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.57,0.0039220711559053816,1.0488120116320117,-0.00510553030334443,865,634.881959649348
continuous_frequency_weight,joint,,7.57,0.0030329412500215472,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.575,0.0023211167673026123,1.0001431336006639,-0.004459058380018116,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.575,0.004016707125450094,1.0451589315426153,-0.004443880134020195,865,634.881959649348
continuous_frequency_weight,joint,,7.575,0.003132368605375809,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.58,0.0024255921344968935,0.9982197687693888,-0.004112783730281205,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.58,0.004110516673111202,1.0413710197353008,-0.0037577960468728466,865,634.881959649348
continuous_frequency_weight,joint,,7.58,0.0032317409324051903,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.585,0.0025304567901206117,0.9961011900822768,-0.0037312081117821805,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.585,0.00420339504698647,1.0374544256942615,-0.003048397256760038,865,634.881959649348
continuous_frequency_weight,joint,,7.585,0.00333087077534059,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.59,0.0026354798127586265,0.9937904462742329,-0.0033148835664193743,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.59,0.0042952459817397325,1.0334155332924757,-0.002316845024483899,865,634.881959649348
continuous_frequency_weight,joint,,7.59,0.003429591638700322,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.595,0.0027404572596297447,0.9912909804218585,-0.0028644330037855825,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.595,0.004385981009842696,1.0292609500425538,-0.001564340696493416,865,634.881959649348
continuous_frequency_weight,joint,,7.595,0.0035277548286085157,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.6,0.0028452077777888535,0.9886066297404361,-0.0023805501685420782,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.6,0.004475518852002593,1.0249974959915873,-0.0007921236838292767,865,634.881959649348
continuous_frequency_weight,joint,,7.6,0.0036252268721601987,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.605,0.002949569055444462,0.9857416240220662,-0.0018639993659667065,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.605,0.004563784876784189,1.0206321922033577,-1.4693699684487083e-06,865,634.881959649348
continuous_frequency_weight,joint,,7.605,0.0037218874080561276,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.61,0.0030533949511417757,0.9827005825801234,-0.001315614921145264,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.61,0.004650710620620605,1.016172248766057,0.0008063130637522287,865,634.881959649348
continuous_frequency_weight,joint,,7.61,0.0038176274596726538,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.615,0.003156553168502918,0.9794885095743521,-0.000736300348887664,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.615,0.004736233360491985,1.0116250522609802,0.0016298829069767151,865,634.881959649348
continuous_frequency_weight,joint,,7.615,0.003912348017866814,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.62,0.0032589233697170117,0.9761107876036905,-0.0001270272137260109,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.62,0.004820295732522628,1.0069981526278156,0.0024678702952781184,865,634.881959649348
continuous_frequency_weight,joint,,7.62,0.004005958874581903,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.625,0.0033603956420329172,0.9725731694700083,0.0005111663377750375,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.625,0.00490284539060807,1.002299249364956,0.003318878702580519,865,634.881959649348
continuous_frequency_weight,joint,,7.625,0.004098377659714509,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.63,0.0034608692485754633,0.9688817680352106,0.0011771773867103597,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.63,0.004983834699936852,0.997536177008911,0.004181487561419367,865,634.881959649348
continuous_frequency_weight,joint,,7.63,0.004189529042966343,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.635,0.0035602516084871274,0.9650430441161245,0.0018698404038994254,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.635,0.005063220460927803,0.9927168898451256,0.005054255019937226,865,634.881959649348
continuous_frequency_weight,joint,,7.635,0.004279344069853441,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.64,0.0036584574622908293,0.9610637923859102,0.0025879297703176873,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.64,0.00514096365967163,0.9878494458132109,0.0059357208425890595,865,634.881959649348
continuous_frequency_weight,joint,,7.64,0.0043677596069987504,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.645,0.003755408187017977,0.9569511252768863,0.003330162657176644,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.645,0.005217029241456996,0.9829419895824426,0.0068244094592181115,865,634.881959649348
continuous_frequency_weight,joint,,7.645,0.004454717876579801,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.65,0.0038510312325056046,0.9527124549070062,0.004095202262003661,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.65,0.005291385904385464,0.978002734788163,0.007718833164493594,865,634.881959649348
continuous_frequency_weight,joint,,7.65,0.004540166063583841,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.655,0.003945259655713123,0.9483554730803108,0.004881661391997916,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.655,0.005364005910446804,0.9730399454359421,0.008617495466768516,865,634.881959649348
continuous_frequency_weight,joint,,7.655,0.004624055982539164,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.66,0.004038031734244875,0.9438881294397191,0.005688106380871943,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.66,0.0054348649117452125,0.9680619164976723,0.009518894582277337,865,634.881959649348
continuous_frequency_weight,joint,,7.66,0.004706343792805312,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.665,0.004129290643727484,0.939318607878039,0.006513061320408603,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.665,0.005503941789844477,0.9630769537417474,0.010421527067334846,865,634.881959649348
continuous_frequency_weight,joint,,7.665,0.0047869897534436046,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.67,0.004218984186471202,0.9346553013393445,0.00735501258320212,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.67,0.0055712185064445766,0.9580933528575807,0.011323891577907585,865,634.881959649348
continuous_frequency_weight,joint,,7.67,0.004865958010256441,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.675,0.004307064561087425,0.9299067851673686,0.008212413608609193,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.675,0.005636679963817603,0.953119377952559,0.012224492742686083,865,634.881959649348
continuous_frequency_weight,joint,,7.675,0.004943216408856702,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.68,0.004393488164556822,0.9250817891797571,0.00908368991990241,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.68,0.005700313873623008,0.9481632395166084,0.013121845132675974,865,634.881959649348
continuous_frequency_weight,joint,,7.68,0.005018736328670904,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.685,0.00447821541973256,0.9201891686664053,0.009967244337089204,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.685,0.005762110632894836,0.9432330719654455,0.014014477307426582,865,634.881959649348
continuous_frequency_weight,joint,,7.685,0.005092492533639503,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.69,0.004561210622491088,0.9152378745263304,0.010861462346899803,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.69,0.0058220632061494765,0.9383369108879065,0.014900935915399566,865,634.881959649348
continuous_frequency_weight,joint,,7.69,0.005164463036092769,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.695,0.004642441803762159,0.9102369227702434,0.011764717589115653,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.695,0.0058801670127047,0.9334826701351489,0.015779789823708146,865,634.881959649348
continuous_frequency_weight,joint,,7.695,0.005234628970880286,,,1730,1326.9612206981328
continuous_frequency_weight,SiC_10deg,10.0,7.7,0.004721880602522771,0.9051953636250007,0.012675377416747319,865,692.0792610487848
continuous_frequency_weight,SiC_15deg,15.0,7.7,0.0059364198184306514,0.9286781188997072,0.016649634250585243,865,634.881959649348
continuous_frequency_weight,joint,,7.7,0.00530297447733917,,,1730,1326.9612206981328
